料理名,エネルギーkcal,たんぱく質,総量,亜鉛,銅,セレン,レチノール当量,D,トコフェロールa,B1,B2,ナイアシン,B6,B12,C,食塩相当量
,,60,20,11,0.7,30,900,5.5,6.5,1.4,1.6,15,1.4,2.4,100,
